survey_id	zone	node_id	sequence	x	z	y	event	label	neighbors	source	confidence
20260712-170700-z102	102	2684	2684	-508.038	-168.639	-1.308	point		2683,2685	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2685	2685	-505.518	-170.079	-1.632	point		2684,2686	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2686	2686	-503.644	-171.604	-2.138	point		2685,2687	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2687	2687	-501.415	-173.554	-2.823	point		2686,2688	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2688	2688	-499.869	-174.922	-3.325	point		2687,2689	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2689	2689	-497.592	-176.951	-3.315	point		2688,2690	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2690	2690	-496.145	-178.399	-3.138	point		2689,2691	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2691	2691	-494.360	-180.753	-3.084	point		2690,2692	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2692	2692	-493.148	-182.725	-3.132	point		2691,2693	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2693	2693	-491.947	-185.241	-2.979	point		2692,2694	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2694	2694	-491.206	-187.030	-2.606	point		2693,2695	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2695	2695	-490.064	-189.831	-2.239	point		2694,2696	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2696	2696	-489.374	-191.737	-2.049	point		2695,2697	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2697	2697	-488.549	-194.658	-1.883	point		2696,2698	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2698	2698	-488.065	-196.982	-1.764	point		2697,2699	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2699	2699	-487.776	-199.299	-1.556	point		2698,2700	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2700	2700	-487.565	-201.529	-1.394	point		2699,2701	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2701	2701	-487.144	-204.864	-1.089	point		2700,2702	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2702	2702	-486.800	-206.832	-0.597	point		2701,2703	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2703	2703	-486.093	-210.000	-0.280	point		2702,2704	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2704	2704	-485.773	-212.363	-0.332	point		2703,2705	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2705	2705	-485.809	-214.404	-0.239	point		2704,2706	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2706	2706	-485.993	-217.641	-0.386	point		2705,2707	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2707	2707	-486.131	-219.699	-0.953	point		2706,2708	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2708	2708	-486.336	-222.702	-1.000	point		2707,2709	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2709	2709	-486.518	-225.377	-0.817	point		2708,2710	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2710	2710	-486.673	-227.658	-0.779	point		2709,2711	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2711	2711	-486.884	-230.746	-0.859	point		2710,2712	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2712	2712	-487.030	-232.959	-0.917	point		2711,2713	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2713	2713	-487.102	-235.019	-1.133	point		2712,2714	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2714	2714	-486.324	-237.544	-0.928	point		2713,2715	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2715	2715	-484.669	-239.323	-0.309	point		2714,2716	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2716	2716	-482.841	-240.269	-0.018	point		2715,2717	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2717	2717	-479.815	-240.926	-0.059	point		2716,2718	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2718	2718	-477.778	-241.191	-0.076	point		2717,2719	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2719	2719	-474.733	-241.515	-0.383	point		2718,2720	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2720	2720	-472.534	-241.739	-0.101	point		2719,2721	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2721	2721	-469.616	-242.034	0.188	point		2720,2722	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2722	2722	-467.157	-242.282	0.344	point		2721,2723	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2723	2723	-464.104	-242.589	0.632	point		2722,2724	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2724	2724	-462.057	-242.795	0.730	point		2723,2725	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2725	2725	-458.947	-243.014	0.766	point		2724,2726	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2726	2726	-456.888	-242.999	0.728	point		2725,2727	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2727	2727	-453.792	-243.020	0.484	point		2726,2728	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2728	2728	-451.351	-243.108	0.269	point		2727,2729	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2729	2729	-449.126	-243.211	0.155	point		2728,2730	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2730	2730	-446.061	-243.513	-0.056	point		2729,2731	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2731	2731	-444.045	-243.850	-0.242	point		2730,2732	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2732	2732	-440.984	-244.229	-0.392	point		2731,2733	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2733	2733	-438.070	-244.564	-0.518	point		2732,2734	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2734	2734	-436.039	-245.064	-0.644	point		2733,2735	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2735	2735	-433.228	-246.260	-0.226	point		2734,2736	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2736	2736	-431.413	-247.232	-0.213	point		2735,2737	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2737	2737	-429.574	-248.256	-0.266	point		2736,2738	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2738	2738	-426.972	-249.698	-0.291	point		2737,2739	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2739	2739	-424.575	-251.140	-0.236	point		2738,2740	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2740	2740	-422.540	-252.403	-0.048	point		2739,2741	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2741	2741	-420.911	-253.418	0.214	point		2740,2742	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2742	2742	-418.302	-255.046	0.421	point		2741,2743	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2743	2743	-416.755	-256.011	0.437	point		2742,2744	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2744	2744	-414.312	-257.556	0.298	point		2743,2745	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2745	2745	-412.106	-259.200	0.203	point		2744,2746	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2746	2746	-410.642	-260.720	0.259	point		2745,2747	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2747	2747	-408.889	-263.103	0.416	point		2746,2748	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2748	2748	-407.837	-265.066	0.372	point		2747,2749	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2749	2749	-406.560	-267.869	0.134	point		2748,2750	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2750	2750	-405.834	-269.660	-0.136	point		2749,2751	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2751	2751	-405.030	-272.477	-0.397	point		2750,2752	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2752	2752	-404.533	-274.695	-0.391	point		2751,2753	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2753	2753	-403.903	-277.714	-0.279	point		2752,2754	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2754	2754	-403.489	-279.721	-0.220	point		2753,2755	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2755	2755	-402.888	-282.642	-0.182	point		2754,2756	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2756	2756	-402.476	-284.647	-0.125	point		2755,2757	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2757	2757	-401.924	-287.661	0.060	point		2756,2758	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2758	2758	-401.733	-289.912	0.126	point		2757,2759	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2759	2759	-401.694	-291.953	0.173	point		2758,2760	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2760	2760	-401.679	-295.030	0.482	point		2759,2761	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2761	2761	-401.677	-297.085	0.637	point		2760,2762	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2762	2762	-401.676	-300.157	0.766	point		2761,2763	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2763	2763	-401.676	-303.081	0.711	point		2762,2764	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2764	2764	-401.676	-305.522	0.537	point		2763,2765	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2765	2765	-401.793	-308.610	0.255	point		2764,2766	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2766	2766	-402.152	-310.653	0.129	point		2765,2767	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2767	2767	-402.785	-313.686	-0.155	point		2766,2768	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2768	2768	-402.858	-315.741	-0.147	point		2767,2769	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2769	2769	-401.980	-318.649	-0.125	point		2768,2770	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2770	2770	-400.450	-320.044	-0.030	point		2769,2771	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2771	2771	-398.065	-321.031	-0.066	point		2770,2772	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2772	2772	-396.506	-320.998	-0.064	point		2771,2773	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2773	2773	-394.284	-320.111	-0.715	point		2772,2774	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2774	2774	-393.181	-318.684	-1.114	point		2773,2775	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2775	2775	-392.003	-316.257	-1.731	point		2774,2776	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2776	2776	-391.342	-314.879	-1.837	point		2775,2777	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2777	2777	-390.092	-312.684	-2.523	point		2776,2778	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2778	2778	-389.024	-310.904	-3.183	point		2777,2779	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2779	2779	-387.438	-308.262	-3.270	point		2778,2780	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2780	2780	-386.579	-306.833	-3.351	point		2779,2781	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2781	2781	-385.056	-304.297	-3.644	point		2780,2782	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2782	2782	-383.729	-302.088	-4.096	point		2781,2783	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2783	2783	-382.799	-300.541	-4.032	point		2782,2784	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2784	2784	-381.023	-298.070	-3.806	point		2783,2785	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2785	2785	-379.545	-296.670	-3.667	point		2784,2786	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2786	2786	-377.166	-294.727	-3.713	point		2785,2787	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2787	2787	-374.960	-292.968	-3.335	point		2786,2788	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2788	2788	-373.173	-291.548	-2.793	point		2787,2789	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2789	2789	-370.874	-289.748	-1.988	point		2788,2790	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2790	2790	-369.204	-288.654	-1.664	point		2789,2791	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2791	2791	-366.357	-287.586	-1.331	point		2790,2792	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2792	2792	-364.361	-287.097	-1.201	point		2791,2793	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2793	2793	-361.384	-286.447	-0.976	point		2792,2794	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2794	2794	-359.012	-285.922	-0.778	point		2793,2795	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2795	2795	-356.555	-284.732	-0.332	point		2794,2796	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2796	2796	-355.597	-283.352	-0.213	point		2795,2797	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2797	2797	-354.612	-280.688	-0.578	point		2796,2798	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2798	2798	-354.390	-279.001	-0.661	point		2797,2799	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2799	2799	-354.243	-275.936	-0.716	point		2798,2800	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2800	2800	-354.166	-273.531	-0.338	point		2799,2801	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2801	2801	-354.075	-270.438	-0.206	point		2800,2802	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2802	2802	-354.016	-268.372	-0.412	point		2801,2803	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2803	2803	-353.928	-265.302	-0.410	point		2802,2804	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2804	2804	-353.869	-263.250	-0.503	point		2803,2805	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2805	2805	-353.780	-260.160	-1.065	point		2804,2806	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2806	2806	-353.713	-257.792	-1.026	point		2805,2807	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2807	2807	-353.626	-254.779	-0.743	point		2806,2808	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2808	2808	-353.575	-252.989	-0.609	point		2807,2809	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2809	2809	-353.487	-249.909	-0.764	point		2808,2810	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2810	2810	-353.428	-247.861	-0.710	point		2809,2811	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2811	2811	-353.338	-244.767	-0.988	point		2810,2812	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2812	2812	-353.269	-242.344	-1.082	point		2811,2813	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2813	2813	-353.180	-239.245	-1.116	point		2812,2814	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2814	2814	-353.121	-237.199	-1.136	point		2813,2815	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2815	2815	-353.033	-234.126	-0.922	point		2814,2816	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2816	2816	-352.974	-232.064	-0.707	point		2815,2817	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2817	2817	-352.885	-228.975	-0.780	point		2816,2818	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2818	2818	-352.814	-226.516	-0.798	point		2817,2819	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2819	2819	-352.750	-224.296	-0.882	point		2818,2820	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2820	2820	-352.662	-221.224	-0.735	point		2819,2821	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2821	2821	-352.602	-219.160	-0.696	point		2820,2822	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2822	2822	-352.513	-216.061	-0.747	point		2821,2823	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2823	2823	-352.454	-214.002	-0.608	point		2822,2824	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2824	2824	-352.359	-210.695	-0.505	point		2823,2825	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2825	2825	-352.300	-208.652	-0.514	point		2824,2826	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2826	2826	-352.197	-205.609	-1.124	point		2825,2827	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2827	2827	-352.078	-203.680	-1.673	point		2826,2828	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2828	2828	-351.876	-202.016	-1.817	point		2827,2829	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2829	2829	-351.301	-199.354	-2.247	point		2828,2830	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2830	2830	-350.635	-197.166	-2.734	point		2829,2831	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2831	2831	-349.523	-194.260	-2.821	point		2830,2832	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2832	2832	-348.739	-192.516	-3.479	point		2831,2833	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2833	2833	-347.436	-189.705	-3.658	point		2832,2834	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2834	2834	-346.563	-187.845	-3.500	point		2833,2835	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2835	2835	-345.665	-185.940	-3.719	point		2834,2836	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2836	2836	-344.437	-183.364	-3.830	point		2835,2837	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2837	2837	-343.389	-181.594	-4.009	point		2836,2838	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2838	2838	-341.418	-179.226	-4.081	point		2837,2839	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2839	2839	-339.927	-177.806	-3.927	point		2838,2840	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2840	2840	-337.287	-176.210	-4.199	point		2839,2841	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2841	2841	-335.417	-175.381	-4.210	point		2840,2842	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2842	2842	-333.549	-174.623	-3.931	point		2841,2843	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2843	2843	-330.310	-173.291	-3.493	point		2842,2844	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2844	2844	-328.372	-172.593	-3.471	point		2843,2845	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2845	2845	-325.450	-171.606	-3.404	point		2844,2846	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2846	2846	-323.488	-170.956	-3.494	point		2845,2847	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2847	2847	-320.544	-169.939	-3.178	point		2846,2848	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2848	2848	-318.994	-169.168	-2.606	point		2847,2849	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2849	2849	-317.032	-166.727	-1.204	point		2848,2850	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2850	2850	-316.977	-164.795	-0.546	point		2849,2851	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2851	2851	-317.258	-162.996	-0.173	point		2850,2852	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2852	2852	-317.962	-161.725	-0.129	point		2851,2853	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2853	2853	-319.786	-160.254	-0.015	point		2852,2854	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2854	2854	-321.688	-159.457	-0.036	point		2853,2855	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2855	2855	-323.725	-159.009	-0.314	point		2854,2856	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2856	2856	-326.657	-158.647	-0.160	point		2855,2857	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2857	2857	-328.679	-158.345	0.075	point		2856,2858	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2858	2858	-331.725	-157.856	0.256	point		2857,2859	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2859	2859	-333.755	-157.612	0.429	point		2858,2860	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2860	2860	-336.819	-157.415	0.686	point		2859,2861	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2861	2861	-339.265	-157.322	0.803	point		2860,2862	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2862	2862	-342.347	-157.220	0.749	point		2861,2863	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2863	2863	-344.409	-157.121	0.670	point		2862,2864	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2864	2864	-347.473	-156.915	0.353	point		2863,2865	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2865	2865	-349.516	-156.787	0.222	point		2864,2866	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2866	2866	-352.600	-156.699	0.065	point		2865,2867	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2867	2867	-355.062	-156.549	-0.144	point		2866,2868	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2868	2868	-357.120	-156.330	-0.231	point		2867,2869	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2869	2869	-360.365	-155.928	-0.334	point		2868,2870	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2870	2870	-362.407	-155.659	-0.434	point		2869,2871	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2871	2871	-365.396	-155.011	-0.232	point		2870,2872	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2872	2872	-368.076	-153.873	-0.157	point		2469,2871,2873	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2873	2873	-370.145	-152.758	-0.213	point		2470,2872,2874	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2874	2874	-372.814	-151.206	-0.260	point		2471,2873,2875	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2875	2875	-374.604	-150.153	-0.168	point		2472,2874,2876	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2876	2876	-376.371	-149.110	-0.063	point		2875,2877	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2877	2877	-379.161	-147.463	0.255	point		2876,2878	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2878	2878	-381.673	-145.977	0.469	point		2877,2879	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2879	2879	-383.757	-144.670	0.454	point		2878,2880	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2880	2880	-386.129	-142.888	0.339	point		2879,2881	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2881	2881	-387.648	-141.501	0.261	point		2880,2882	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2882	2882	-389.414	-139.286	0.264	point		2479,2881,2883	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2883	2883	-390.490	-137.534	0.360	point		2480,2882,2884	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2884	2884	-391.946	-134.817	0.334	point		2481,2883,2885	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2885	2885	-393.074	-132.648	0.164	point		2482,2884,2886	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2886	2886	-394.090	-130.652	-0.097	point		2885,2887	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2887	2887	-395.173	-127.765	-0.330	point		2886,2888	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2888	2888	-395.660	-125.761	-0.291	point		2887,2889	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2889	2889	-396.053	-122.547	-0.288	point		2888,2890	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2890	2890	-396.329	-119.822	-0.231	point		2487,2889,2891	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2891	2891	-396.638	-117.671	-0.212	point		2488,2890,2892	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2892	2892	-397.003	-114.596	-0.120	point		2489,2891,2893	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2893	2893	-397.173	-112.547	-0.007	point		2490,2892,2894	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2894	2894	-397.393	-109.463	-0.076	point		2491,2893,2895	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2895	2895	-397.534	-107.433	-0.205	point		2492,2894,2896	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2896	2896	-397.742	-104.426	0.335	point		2493,2895,2897	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2897	2897	-397.906	-102.044	0.545	point		2896,2898	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2898	2898	-398.116	-98.996	0.736	point		2897,2899	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2899	2899	-398.270	-96.767	0.704	point		2898,2900	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2900	2900	-398.362	-94.727	0.564	point		2497,2899,2901	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2901	2901	-398.264	-91.639	0.271	point		2498,2900,2902	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2902	2902	-398.054	-88.735	0.124	point		2901,2903	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2903	2903	-397.963	-86.389	0.010	point		2902,2904	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2904	2904	-398.486	-83.345	-0.096	point		2903,2905	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2905	2905	-399.259	-81.404	-0.048	point		2904,2906	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2906	2906	-400.010	-79.997	-0.002	point		2905,2907	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2907	2907	-401.803	-77.769	-0.141	point		2906,2908	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2908	2908	-403.587	-76.112	-0.245	point		2506,2907,2909	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2909	2909	-405.011	-75.006	-0.317	point		2908,2910	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2910	2910	-406.822	-73.675	-0.227	point		2909,2911	live-route-recording-20260712-170700-z102	proven
20260712-170700-z102	102	2911	2911	-409.333	-71.850	-0.260	point		2910,2912	live-route-recording-20260712-170700-z102	proven
